datetime,open,high,low,close,volume
2022-01-02 04:00:00,47339.42188,47427.92188,46786.44141,46903.69922,0.0
2022-01-02 05:00:00,46915.58984,47096.75,46844.44922,47093.39844,0.0
2022-01-02 06:00:00,47081.39844,47243.60156,47024.80859,47139.17188,0.0
2022-01-02 07:00:00,47130.30078,47305.87109,47101.67969,47189.039062,0.0
2022-01-02 08:00:00,47189.03125,47254.94141,46992.03125,47230.42188,0.0
2022-01-02 09:00:00,47230.42969,47494.82812,47164.32031,47282.85938,0.0
2022-01-02 10:00:00,47275.75,47356.21094,47165.12891,47198.57812,0.0
2022-01-02 11:00:00,47200.10156,47394.98828,47174.44141,47245.57031,0.0
2022-01-02 12:00:00,47246.48828,47452.12109,47025.58984,47296.55078,0.0
2022-01-02 13:00:00,47304.51172,47313.71094,47093.14062,47142.92969,0.0
2022-01-02 14:00:00,47146.78906,47208.82031,47027.64062,47122.96094,0.0
2022-01-02 15:00:00,47125.87109,47386.33984,47086.51953,47362.67188,0.0
2022-01-02 16:00:00,47358.83984,47892.070312,47294.32031,47805.57031,0.0
2022-01-02 17:00:00,47820.55859,47966.16016,47352.82812,47416.16016,0.0
2022-01-02 18:00:00,47420.60156,47422.12109,46695.33984,47073.070312,0.0
2022-01-02 19:00:00,47064.64844,47230.039062,46851.75,46938.64844,0.0
2022-01-02 20:00:00,46922.23047,47063.75,46835.078125,47015.85156,0.0
2022-01-02 21:00:00,47005.10938,47181.5,46928.35938,47026.62109,0.0
2022-01-02 22:00:00,47025.69922,47407.25,47025.69922,47269.89062,0.0
2022-01-02 23:00:00,47289.58984,47478.35156,47281.30078,47305.011719,0.0
2022-01-03 00:00:00,47304.21875,47304.21875,47065.0,47065.011719,0.0
2022-01-03 01:00:00,47061.83984,47146.73828,46957.19141,47126.73828,0.0
2022-01-03 02:00:00,47128.55078,47128.55078,46869.019531,47008.12109,0.0
2022-01-03 03:00:00,47008.12109,47082.21875,46725.050781,46799.078125,0.0
2022-01-03 04:00:00,46796.57031,46948.35938,46756.71094,46827.41016,0.0
2022-01-03 05:00:00,46827.41016,47204.33984,46782.60938,47090.32812,0.0
2022-01-03 06:00:00,47090.32031,47110.78906,46891.67188,46937.12891,0.0
2022-01-03 07:00:00,46936.5,47085.16016,46866.48047,47059.53125,0.0
2022-01-03 08:00:00,47058.42188,47140.0,46934.87109,46980.35938,0.0
2022-01-03 09:00:00,46980.35938,47106.30859,46783.87891,46987.37109,0.0
2022-01-03 10:00:00,46987.73828,47253.42969,46987.73828,47137.03125,0.0
2022-01-03 11:00:00,47139.51172,47436.62891,47139.51172,47384.82031,0.0
2022-01-03 12:00:00,47387.058594,47578.96094,47185.53125,47200.0,0.0
2022-01-03 13:00:00,47197.42188,47366.60938,47138.10938,47153.35156,0.0
2022-01-03 14:00:00,47156.32812,47275.89062,46800.0,46871.0,0.0
2022-01-03 15:00:00,46872.64844,47025.83984,46600.0,46687.23828,0.0
2022-01-03 16:00:00,46683.30859,46771.64062,46278.92188,46491.87891,0.0
2022-01-03 17:00:00,46479.94141,46790.60938,46416.69922,46585.37891,0.0
2022-01-03 18:00:00,46581.44922,46737.80859,46426.71875,46473.17969,0.0
2022-01-03 19:00:00,46473.87109,46653.83984,46369.32031,46384.12891,0.0
2022-01-03 20:00:00,46355.51172,46409.89062,45716.5,45921.78906,0.0
2022-01-03 21:00:00,45915.32031,46266.92969,45819.011719,45989.25,0.0
2022-01-03 22:00:00,45984.17188,46445.57812,45977.37891,46224.71875,0.0
2022-01-03 23:00:00,46236.33984,46572.19922,46175.51172,46439.19141,0.0
2022-01-04 00:00:00,46459.57031,46532.089844,46159.35938,46240.94922,0.0
2022-01-04 01:00:00,46245.75,46400.76172,46048.96094,46061.19141,0.0
2022-01-04 02:00:00,46060.0,46249.57812,45958.070312,46110.0,0.0
2022-01-04 03:00:00,46098.73047,46382.48047,46017.30859,46319.32031,0.0
2022-01-04 04:00:00,46319.98828,46407.26953,46022.76172,46097.21094,0.0
2022-01-04 05:00:00,46091.55078,46296.011719,46030.10938,46149.32031,0.0
2022-01-04 06:00:00,46156.64062,46400.0,46082.51953,46382.67969,0.0
2022-01-04 07:00:00,46382.67969,46578.80078,46334.55078,46551.78906,0.0
2022-01-04 08:00:00,46559.44141,46679.62109,46416.82812,46503.94922,0.0
2022-01-04 09:00:00,46506.92188,46606.12109,46305.26172,46358.64062,0.0
2022-01-04 10:00:00,46356.0,46743.011719,46297.25,46634.94141,0.0
2022-01-04 11:00:00,46634.89844,46761.82812,46632.62891,46735.28906,0.0
2022-01-04 12:00:00,46738.80859,46757.55078,46474.62109,46632.37891,0.0
2022-01-04 13:00:00,46632.26953,47079.41016,46418.19922,46968.62109,0.0
2022-01-04 14:00:00,46970.60156,47459.67969,46833.67188,47344.14062,0.0
2022-01-04 15:00:00,47338.73828,47517.35156,46836.42969,46893.78125,0.0
2022-01-04 16:00:00,46906.53906,46906.53906,46630.53906,46760.10938,0.0
2022-01-04 17:00:00,46752.89062,46970.94922,46531.37891,46537.80859,0.0
2022-01-04 18:00:00,46542.67188,46719.89062,45550.98828,45725.5,0.0
2022-01-04 19:00:00,45736.14844,46448.37109,45572.46094,46041.050781,0.0
2022-01-04 20:00:00,46038.67969,46425.42188,45950.10156,46256.14844,0.0
2022-01-04 21:00:00,46259.26953,46309.12109,46011.23047,46203.80859,0.0
2022-01-04 22:00:00,46215.85156,46235.050781,45968.050781,46148.35156,0.0
2022-01-04 23:00:00,46142.19141,46146.80859,45753.019531,45815.32812,0.0
2022-01-05 00:00:00,45811.16016,46286.92188,45721.26953,46265.23828,0.0
2022-01-05 01:00:00,46263.91016,46335.44141,46100.078125,46100.46094,0.0
2022-01-05 02:00:00,46105.17188,46382.62891,46105.17188,46297.44922,0.0
2022-01-05 03:00:00,46299.03125,46546.60938,46299.03125,46427.37891,0.0
2022-01-05 04:00:00,46427.35156,46529.019531,46348.98047,46412.19922,0.0
2022-01-05 05:00:00,46412.23828,46412.23828,46243.32031,46304.019531,0.0
2022-01-05 06:00:00,46304.011719,46467.89062,46246.62109,46453.23828,0.0
2022-01-05 07:00:00,46453.62891,46489.67188,46340.5,46401.78906,0.0
2022-01-05 08:00:00,46408.12891,46677.078125,46273.10156,46638.94922,0.0
2022-01-05 09:00:00,46637.019531,46954.85938,46580.10156,46856.46094,0.0
2022-01-05 10:00:00,46859.78906,47054.82812,46710.41016,46820.82812,0.0
2022-01-05 11:00:00,46838.60156,46840.0,46125.71094,46273.21094,0.0
2022-01-05 12:00:00,46271.10938,46344.60938,45916.48828,46230.058594,0.0
2022-01-05 13:00:00,46219.25,46450.058594,46104.57031,46435.60156,0.0
2022-01-05 14:00:00,46438.16016,46824.42188,46166.28906,46728.69922,0.0
2022-01-05 15:00:00,46699.32031,46826.60938,46389.73047,46625.14062,0.0
2022-01-05 16:00:00,46633.83984,46677.92969,46288.53906,46297.32812,0.0
2022-01-05 17:00:00,46297.89062,46463.14062,46000.0,46002.64062,0.0
2022-01-05 18:00:00,46008.03125,46268.019531,45548.30078,45917.48828,0.0
2022-01-05 19:00:00,45917.48828,46108.44922,44584.66016,44673.050781,0.0
2022-01-05 20:00:00,44627.37109,44808.66016,43771.19922,43969.39062,0.0
2022-01-05 21:00:00,43955.011719,44298.60156,43452.60156,43594.26172,0.0
2022-01-05 22:00:00,43587.28906,43768.17969,42500.0,43424.44141,0.0
2022-01-05 23:00:00,43430.83984,43713.039062,43253.28906,43437.66016,0.0
2022-01-06 00:00:00,43446.33984,43769.53125,43273.0,43687.57031,0.0
2022-01-06 01:00:00,43684.42969,43772.019531,43312.96875,43568.41016,0.0
2022-01-06 02:00:00,43539.62109,43613.67188,43148.30859,43250.76953,0.0
2022-01-06 03:00:00,43254.32031,43305.66016,42817.94922,42823.23047,0.0
2022-01-06 04:00:00,42825.19922,43130.48047,42595.73828,43021.21875,0.0
2022-01-06 05:00:00,43030.30078,43234.51172,42794.82031,43043.89844,0.0
2022-01-06 06:00:00,43047.12891,43227.17188,42896.89062,43078.60938,0.0
2022-01-06 07:00:00,43081.28125,43262.73047,42990.19922,43232.89844,0.0
2022-01-06 08:00:00,43241.92969,43257.12891,42916.48828,43052.55078,0.0
2022-01-06 09:00:00,43056.64062,43081.67188,42432.98828,42594.0,0.0
2022-01-06 10:00:00,42583.42188,42933.21094,42562.33984,42875.51172,0.0
2022-01-06 11:00:00,42881.76172,42949.21875,42681.039062,42860.76953,0.0
2022-01-06 12:00:00,42855.83984,43051.62109,42631.92969,43050.96875,0.0
2022-01-06 13:00:00,43051.17188,43187.92969,42903.98828,43137.98828,0.0
2022-01-06 14:00:00,43155.83984,43229.070312,42757.03125,42782.91016,0.0
2022-01-06 15:00:00,42786.39062,42999.98828,42657.73047,42936.78906,0.0
2022-01-06 16:00:00,42940.55078,43088.69922,42746.25,42876.96875,0.0
2022-01-06 17:00:00,42876.78906,43179.46094,42793.25,43013.078125,0.0
2022-01-06 18:00:00,43011.17969,43403.62891,42982.42969,43378.03125,0.0
2022-01-06 19:00:00,43379.69141,43511.57812,43241.5,43437.69141,0.0
2022-01-06 20:00:00,43442.44922,43586.55078,43109.16016,43215.92188,0.0
2022-01-06 21:00:00,43210.92188,43241.83984,43067.91016,43117.48047,0.0
2022-01-06 22:00:00,43114.039062,43230.0,43004.76172,43171.85938,0.0
2022-01-06 23:00:00,43170.78906,43230.0,43055.26953,43084.92188,0.0
2022-01-07 00:00:00,43084.76172,43138.39062,42737.011719,42774.67188,0.0
2022-01-07 01:00:00,42770.69141,43021.83984,42769.53125,43002.35156,0.0
2022-01-07 02:00:00,43000.80859,43021.57812,42764.64844,42779.53906,0.0
2022-01-07 03:00:00,42779.55859,42813.62891,41591.94141,41787.46094,0.0
2022-01-07 04:00:00,41786.57031,41887.80859,41014.62891,41689.32812,0.0
2022-01-07 05:00:00,41698.039062,41944.71875,41527.089844,41830.03125,0.0
2022-01-07 06:00:00,41832.55078,41835.32812,41392.57031,41508.25,0.0
2022-01-07 07:00:00,41513.14844,41700.0,41203.66016,41700.0,0.0
2022-01-07 08:00:00,41681.69922,42723.011719,41606.89844,42073.21094,0.0
2022-01-07 09:00:00,42063.32031,42592.48828,42044.85938,42414.76953,0.0
2022-01-07 10:00:00,42415.48047,42500.0,42165.12109,42165.12109,0.0
2022-01-07 11:00:00,42162.94141,42334.80078,42149.76953,42241.73828,0.0
2022-01-07 12:00:00,42249.19141,42484.85938,42249.19141,42394.98828,0.0
2022-01-07 13:00:00,42391.94922,42713.92969,41224.82812,41472.89844,0.0
2022-01-07 14:00:00,41502.89062,42105.67969,41390.76953,41884.16016,0.0
2022-01-07 15:00:00,41896.57812,41910.019531,40672.23828,41324.089844,0.0
2022-01-07 16:00:00,41328.089844,42323.17188,40943.41016,42186.60156,0.0
2022-01-07 17:00:00,42156.10938,42156.10938,41770.96875,41988.55078,0.0
2022-01-07 18:00:00,41992.30859,41999.98828,41510.37891,41700.078125,0.0
2022-01-07 19:00:00,41702.78906,41888.0,41511.96094,41762.62891,0.0
2022-01-07 20:00:00,41775.91016,42040.16016,41598.60938,41896.089844,0.0
2022-01-07 21:00:00,41908.42969,42020.0,41852.51953,41877.12109,0.0
2022-01-07 22:00:00,41880.011719,41880.011719,41361.57812,41535.73047,0.0
2022-01-07 23:00:00,41533.35156,41588.94922,41346.96094,41557.62109,0.0
2022-01-08 00:00:00,41561.23047,42089.98828,41559.37109,41999.23828,0.0
2022-01-08 01:00:00,41989.070312,42231.89062,41852.41016,41895.070312,0.0
2022-01-08 02:00:00,41885.37109,41940.67969,41695.011719,41882.92969,0.0
2022-01-08 03:00:00,41878.92969,41903.58984,41650.44922,41812.058594,0.0
2022-01-08 04:00:00,41807.55078,41991.089844,41757.55859,41902.011719,0.0
2022-01-08 05:00:00,41902.011719,41994.60938,41837.41016,41966.71094,0.0
2022-01-08 06:00:00,41977.37109,41995.55859,41737.87891,41923.57812,0.0
2022-01-08 07:00:00,41920.21094,41975.35156,41846.91016,41902.19141,0.0
2022-01-08 08:00:00,41908.44141,42182.39844,41889.42188,41963.69922,0.0
2022-01-08 09:00:00,41965.55859,42159.57031,41956.64062,42156.14062,0.0
2022-01-08 10:00:00,42158.30078,42200.0,41814.92188,41921.21875,0.0
2022-01-08 11:00:00,41921.66016,41974.71875,41771.82812,41947.26953,0.0
2022-01-08 12:00:00,41947.32031,42055.64062,41779.71875,41879.60938,0.0
2022-01-08 13:00:00,41876.16016,42024.96094,41647.91016,41910.35156,0.0
2022-01-08 14:00:00,41920.91016,42000.0,41717.98828,41737.76953,0.0
2022-01-08 15:00:00,41746.41016,41798.12109,41459.85156,41617.98828,0.0
2022-01-08 16:00:00,41613.69141,41734.55078,41279.37891,41335.85156,0.0
2022-01-08 17:00:00,41334.078125,41399.55859,40801.32812,40817.16016,0.0
2022-01-08 18:00:00,40840.89844,41306.23047,40576.039062,40672.73828,0.0
2022-01-08 19:00:00,40677.23828,41077.35156,40527.55859,40826.83984,0.0
2022-01-08 20:00:00,40808.66016,41141.17969,40719.32812,40966.62109,0.0
2022-01-08 21:00:00,40981.73828,42023.96094,40931.96094,41793.35156,0.0
2022-01-08 22:00:00,41782.60156,42316.28125,41754.94141,41927.21875,0.0
2022-01-08 23:00:00,41925.67969,41956.64844,41664.46875,41684.83984,0.0
2022-01-09 00:00:00,41684.83984,41830.98047,41396.48828,41762.39062,0.0
2022-01-09 01:00:00,41772.57031,41926.94922,41604.058594,41810.070312,0.0
2022-01-09 02:00:00,41820.089844,42183.19141,41785.10156,42115.78125,0.0
2022-01-09 03:00:00,42119.19141,42119.19141,41799.69922,41846.66016,0.0
2022-01-09 04:00:00,41842.44141,42099.51172,41817.98828,42085.25,0.0
2022-01-09 05:00:00,42084.10156,42098.30859,41711.5,41766.71875,0.0
2022-01-09 06:00:00,41770.5,41951.78125,41680.78906,41876.82812,0.0
2022-01-09 07:00:00,41867.57031,41908.10938,41781.44922,41797.32812,0.0
2022-01-09 08:00:00,41797.23828,41940.0,41621.92188,41670.37109,0.0
2022-01-09 09:00:00,41664.28125,41766.82031,41481.0,41517.5,0.0
2022-01-09 10:00:00,41514.46875,41724.60156,41410.19922,41646.039062,0.0
2022-01-09 11:00:00,41646.03125,41979.0,41646.03125,41876.66016,0.0
2022-01-09 12:00:00,41867.67969,41928.69141,41684.35156,41752.67188,0.0
2022-01-09 13:00:00,41758.92969,41901.058594,41466.66016,41466.66016,0.0
2022-01-09 14:00:00,41467.82812,41739.67969,41467.82812,41545.91016,0.0
2022-01-09 15:00:00,41529.058594,41679.46875,41212.69141,41618.12891,0.0
2022-01-09 16:00:00,41623.51953,42151.85156,41577.23828,42151.85156,0.0
2022-01-09 17:00:00,42154.98047,42221.14844,41896.011719,42094.78125,0.0
2022-01-09 18:00:00,42108.37891,42279.10156,41930.26953,41991.10938,0.0
2022-01-09 19:00:00,41975.91016,42742.82812,41951.44922,42703.82031,0.0
2022-01-09 20:00:00,42735.94141,42793.0,42381.44141,42453.82031,0.0
2022-01-09 21:00:00,42447.44922,42541.78906,42300.011719,42312.011719,0.0
2022-01-09 22:00:00,42312.37109,42496.44922,42101.87891,42210.23047,0.0
2022-01-09 23:00:00,42216.96875,42287.78125,41775.070312,41860.98828,0.0
2022-01-10 00:00:00,41862.78906,42036.53906,41629.62891,41651.85156,0.0
2022-01-10 01:00:00,41668.5,41850.5,41602.41016,41823.46875,0.0
2022-01-10 02:00:00,41823.23828,42010.82031,41728.058594,41944.78906,0.0
2022-01-10 03:00:00,41943.21094,42001.37109,41874.48828,41992.070312,0.0
2022-01-10 04:00:00,41977.44922,42250.0,41940.0,42202.64844,0.0
2022-01-10 05:00:00,42216.69141,42233.35938,41966.94141,42040.48047,0.0
2022-01-10 06:00:00,42030.30078,42042.71875,41838.60156,41923.58984,0.0
2022-01-10 07:00:00,41918.03125,42159.87891,41910.80078,42051.55078,0.0
2022-01-10 08:00:00,42056.35156,42120.57031,41727.51172,41818.21875,0.0
2022-01-10 09:00:00,41826.42969,41938.53125,41721.78125,41819.98047,0.0
2022-01-10 10:00:00,41813.37891,41993.73828,41761.26172,41794.39844,0.0
2022-01-10 11:00:00,41795.37109,41800.0,41463.98828,41554.96875,0.0
2022-01-10 12:00:00,41562.87109,41605.60156,40936.12891,40954.12109,0.0
2022-01-10 13:00:00,40938.19922,41064.078125,40740.25,40774.46875,0.0
2022-01-10 14:00:00,40774.98828,41255.46875,39650.011719,40796.76953,0.0
2022-01-10 15:00:00,40791.85156,41211.5,40583.96094,40997.42969,0.0
2022-01-10 16:00:00,40988.0,41979.21875,40877.070312,41929.25,0.0
2022-01-10 17:00:00,41922.53906,42118.53906,40587.91016,41220.16016,0.0
2022-01-10 18:00:00,41206.17969,41747.12891,41133.37891,41635.0,0.0
2022-01-10 19:00:00,41624.32031,41716.46875,41244.37109,41291.26172,0.0
2022-01-10 20:00:00,41291.26953,41776.0,41181.62109,41694.71875,0.0
2022-01-10 21:00:00,41680.0,41985.62109,41591.42969,41726.28906,0.0
2022-01-10 22:00:00,41737.89062,41864.17188,41537.51953,41625.26172,0.0
2022-01-10 23:00:00,41620.35156,41900.51172,41516.83984,41833.37891,0.0
2022-01-11 00:00:00,41822.92188,41889.92188,41608.85156,41612.32812,0.0
2022-01-11 01:00:00,41624.14062,42067.82812,41566.96875,41929.28906,0.0
2022-01-11 02:00:00,41929.28125,42397.019531,41826.85938,42190.44922,0.0
2022-01-11 03:00:00,42190.98828,42291.10156,42078.30859,42291.10156,0.0
2022-01-11 04:00:00,42292.0,42375.64062,42149.050781,42324.46094,0.0
2022-01-11 05:00:00,42315.0,42330.89844,42025.69922,42121.98828,0.0
2022-01-11 06:00:00,42120.64062,42237.60938,41994.94141,42108.21094,0.0
2022-01-11 07:00:00,42117.89844,42292.19141,42094.44922,42207.55859,0.0
2022-01-11 08:00:00,42222.78125,42579.51172,41949.83984,42002.10938,0.0
2022-01-11 09:00:00,41999.14062,42152.23828,41856.89062,41992.35156,0.0
2022-01-11 10:00:00,41993.53125,42068.17969,41591.60156,41635.83984,0.0
2022-01-11 11:00:00,41633.58984,41950.87109,41602.32031,41862.30859,0.0
2022-01-11 12:00:00,41833.94922,41964.67188,41730.87891,41827.92188,0.0
2022-01-11 13:00:00,41829.32031,41899.070312,41603.71094,41706.46094,0.0
2022-01-11 14:00:00,41708.67969,41827.46875,41283.57031,41640.011719,0.0
2022-01-11 15:00:00,41642.87109,42154.62891,41470.80859,41746.28906,0.0
2022-01-11 16:00:00,41743.76953,42972.62109,41694.039062,42723.12891,0.0
2022-01-11 17:00:00,42737.55859,43115.12891,42363.71094,42580.14062,0.0
2022-01-11 18:00:00,42569.67188,42941.32031,42392.53125,42771.089844,0.0
2022-01-11 19:00:00,42776.98828,43099.23828,42627.011719,43006.03125,0.0
2022-01-11 20:00:00,43006.12109,43129.10938,42721.32031,42818.28125,0.0
2022-01-11 21:00:00,42823.28906,42839.5,42668.19922,42688.73828,0.0
2022-01-11 22:00:00,42686.60938,42785.37891,42624.44141,42734.82812,0.0
2022-01-11 23:00:00,42726.44141,42906.78125,42660.51172,42754.26953,0.0
2022-01-12 00:00:00,42752.019531,42983.25,42605.82031,42701.28906,0.0
2022-01-12 01:00:00,42709.03125,42793.12891,42594.23828,42648.69141,0.0
2022-01-12 02:00:00,42650.53906,42724.69922,42461.32812,42579.48047,0.0
2022-01-12 03:00:00,42583.64062,42672.83984,42513.87109,42618.23828,0.0
2022-01-12 04:00:00,42618.57031,42741.23047,42540.87109,42648.85156,0.0
2022-01-12 05:00:00,42647.58984,42782.16016,42571.73047,42717.33984,0.0
2022-01-12 06:00:00,42724.16016,42876.85156,42620.48047,42698.53906,0.0
2022-01-12 07:00:00,42696.64844,42696.64844,42482.17188,42577.64844,0.0
2022-01-12 08:00:00,42577.35938,42722.66016,42524.26953,42618.51172,0.0
2022-01-12 09:00:00,42618.51172,42917.87109,42590.089844,42815.73047,0.0
2022-01-12 10:00:00,42816.33984,42999.98828,42756.94922,42778.25,0.0
2022-01-12 11:00:00,42776.78906,43448.85156,42701.41016,42952.60156,0.0
2022-01-12 12:00:00,42954.75,43306.48047,42895.98828,43303.48828,0.0
2022-01-12 13:00:00,43308.12109,44104.67188,43212.96094,43955.53125,0.0
2022-01-12 14:00:00,43959.058594,43990.0,43706.89844,43888.58984,0.0
2022-01-12 15:00:00,43912.039062,43965.17188,43418.44141,43568.64062,0.0
2022-01-12 16:00:00,43581.92188,43697.57031,43373.48828,43640.089844,0.0
2022-01-12 17:00:00,43640.078125,43898.070312,43510.51953,43871.51172,0.0
2022-01-12 18:00:00,43864.85938,43910.17969,43584.73047,43613.32812,0.0
2022-01-12 19:00:00,43617.82812,43783.66016,43554.44922,43762.53906,0.0
2022-01-12 20:00:00,43763.94922,44008.39844,43658.55859,43843.30078,0.0
2022-01-12 21:00:00,43849.39844,44314.14844,43762.28125,43792.17969,0.0
2022-01-12 22:00:00,43794.51953,43953.82812,43763.050781,43858.33984,0.0
2022-01-12 23:00:00,43856.53906,44043.69141,43833.14844,43921.80859,0.0
2022-01-13 00:00:00,43913.5,44070.16016,43692.76953,43737.41016,0.0
2022-01-13 01:00:00,43739.85938,43822.78125,43540.37891,43563.019531,0.0
2022-01-13 02:00:00,43570.69922,43699.21094,43555.71094,43603.94141,0.0
2022-01-13 03:00:00,43603.37891,43653.23828,43441.011719,43529.03125,0.0
2022-01-13 04:00:00,43528.17969,43731.51172,43506.71094,43648.87891,0.0
2022-01-13 05:00:00,43648.85156,43778.0,43600.44141,43702.51953,0.0
2022-01-13 06:00:00,43692.19922,43816.17969,43672.51953,43734.12109,0.0
2022-01-13 07:00:00,43734.67188,43791.62891,43611.21875,43722.050781,0.0
2022-01-13 08:00:00,43722.058594,43922.42188,43689.92969,43922.42188,0.0
2022-01-13 09:00:00,43922.089844,44008.41016,43769.73828,43886.58984,0.0
2022-01-13 10:00:00,43898.71094,44040.0,43783.44922,43815.12891,0.0
2022-01-13 11:00:00,43805.42188,43850.25,43548.62891,43629.94141,0.0
2022-01-13 12:00:00,43621.55078,43822.64844,43606.35938,43821.53906,0.0
2022-01-13 13:00:00,43825.94922,43964.44141,43705.89844,43944.76953,0.0
2022-01-13 14:00:00,43947.71094,44446.80859,43871.089844,44188.19922,0.0
2022-01-13 15:00:00,44194.32812,44236.070312,42892.62109,43221.89844,0.0
2022-01-13 16:00:00,43221.23828,43452.089844,43094.33984,43272.039062,0.0
2022-01-13 17:00:00,43269.12891,43269.12891,42563.25,42826.5,0.0
2022-01-13 18:00:00,42811.76172,42974.12891,42641.94922,42716.73828,0.0
2022-01-13 19:00:00,42723.60938,42906.82031,42541.78125,42712.64062,0.0
2022-01-13 20:00:00,42716.98828,42732.21875,42333.0,42732.21875,0.0
2022-01-13 21:00:00,42812.44922,42913.67188,42688.16016,42827.21875,0.0
2022-01-13 22:00:00,42827.78125,42913.35938,42488.76953,42608.71094,0.0
2022-01-13 23:00:00,42605.75,42732.55859,42455.0,42584.98828,0.0
2022-01-14 00:00:00,42581.64844,42800.0,42396.32812,42774.78906,0.0
2022-01-14 01:00:00,42774.64062,42795.71094,42568.80078,42612.85938,0.0
2022-01-14 02:00:00,42612.19141,42756.92969,42459.92188,42743.62891,0.0
2022-01-14 03:00:00,42742.44922,42769.46094,42620.019531,42670.53125,0.0
2022-01-14 04:00:00,42655.64844,42859.73828,42650.42188,42703.050781,0.0
2022-01-14 05:00:00,42708.80859,42929.53906,42674.23047,42921.51172,0.0
2022-01-14 06:00:00,42921.21094,42982.76953,42801.35938,42832.0,0.0
2022-01-14 07:00:00,42830.64062,42907.53125,42608.60156,42654.98047,0.0
2022-01-14 08:00:00,42666.12109,42689.53125,42391.85938,42533.89844,0.0
2022-01-14 09:00:00,42541.85938,42714.57031,42490.32812,42572.078125,0.0
2022-01-14 10:00:00,42575.21094,42634.57031,41983.94922,42102.55078,0.0
2022-01-14 11:00:00,42091.94141,42091.94141,41842.87109,42032.78125,0.0
2022-01-14 12:00:00,42027.94922,42251.71875,41766.66016,42068.91016,0.0
2022-01-14 13:00:00,42070.64062,42338.5,42038.32031,42176.26953,0.0
2022-01-14 14:00:00,42167.17188,43121.5,42136.26953,43007.48828,0.0
2022-01-14 15:00:00,43006.16016,43343.35156,42811.89844,43120.39844,0.0
2022-01-14 16:00:00,43119.80078,43230.44922,42877.35156,43217.92188,0.0
2022-01-14 17:00:00,43215.85156,43282.76953,42883.19141,42926.14062,0.0
2022-01-14 18:00:00,42908.89844,43122.98828,42789.64062,43074.57812,0.0
2022-01-14 19:00:00,43072.37891,43394.16016,43035.33984,43112.75,0.0
2022-01-14 20:00:00,43107.42188,43209.28906,43037.089844,43121.92188,0.0
2022-01-14 21:00:00,43125.85938,43462.78906,43118.30859,43323.89844,0.0
2022-01-14 22:00:00,43318.32031,43424.10938,43202.12109,43287.23047,0.0
2022-01-14 23:00:00,43283.69922,43318.51172,43024.32812,43090.78125,0.0
2022-01-15 00:00:00,43089.089844,43194.089844,42930.0,43122.17188,0.0
2022-01-15 01:00:00,43128.76172,43175.0,42900.57031,43005.46875,0.0
2022-01-15 02:00:00,42999.83984,43119.96875,42936.32812,43119.96875,0.0
2022-01-15 03:00:00,43125.23828,43144.55078,42932.94141,42951.21094,0.0
2022-01-15 04:00:00,42949.55859,42981.89062,42768.62891,42935.26172,0.0
2022-01-15 05:00:00,42920.039062,43068.26953,42850.058594,43003.48828,0.0
2022-01-15 06:00:00,43007.39844,43119.64844,42897.85938,43090.76953,0.0
2022-01-15 07:00:00,43099.42969,43106.14844,42948.070312,43100.35938,0.0
2022-01-15 08:00:00,43098.69141,43134.53125,42975.76172,43003.75,0.0
2022-01-15 09:00:00,43003.76172,43099.44922,42906.5,43077.71094,0.0
2022-01-15 10:00:00,43079.58984,43294.73047,43024.39844,43128.58984,0.0
2022-01-15 11:00:00,43118.87891,43128.37109,42988.44141,43042.39844,0.0
2022-01-15 12:00:00,43037.58984,43059.019531,42579.42969,42722.44141,0.0
2022-01-15 13:00:00,42735.28906,42995.5,42673.87109,42936.23047,0.0
2022-01-15 14:00:00,42929.33984,43325.53125,42786.35156,43216.69141,0.0
2022-01-15 15:00:00,43220.10938,43433.37109,43100.83984,43420.089844,0.0
2022-01-15 16:00:00,43425.66016,43436.33984,43266.60156,43364.62109,0.0
2022-01-15 17:00:00,43365.60938,43572.25,43279.23828,43408.96875,0.0
2022-01-15 18:00:00,43404.058594,43412.98047,43275.17969,43346.30859,0.0
2022-01-15 19:00:00,43353.53125,43577.12891,43341.96875,43561.48828,0.0
2022-01-15 20:00:00,43559.60156,43809.28125,43500.050781,43526.37109,0.0
2022-01-15 21:00:00,43506.17188,43547.089844,43182.89844,43331.46094,0.0
2022-01-15 22:00:00,43328.78906,43418.53125,43147.92969,43268.44141,0.0
2022-01-15 23:00:00,43266.33984,43407.03125,43087.21094,43087.21094,0.0
2022-01-16 00:00:00,43098.19922,43128.050781,43013.85938,43095.32031,0.0
2022-01-16 01:00:00,43096.64062,43174.12109,43011.37109,43016.51172,0.0
2022-01-16 02:00:00,43026.17188,43108.83984,42872.46875,42955.73047,0.0
2022-01-16 03:00:00,42948.19141,43076.71094,42883.53906,43008.78906,0.0
2022-01-16 04:00:00,43008.57812,43103.25,42903.21875,43056.71094,0.0
2022-01-16 05:00:00,43060.57031,43153.60156,42997.26172,42997.80859,0.0
2022-01-16 06:00:00,42993.62891,43249.28125,42959.98047,43226.82812,0.0
2022-01-16 07:00:00,43226.46094,43285.92969,43150.011719,43229.35938,0.0
2022-01-16 08:00:00,43233.44141,43324.98828,43096.46875,43103.66016,0.0
2022-01-16 09:00:00,43103.32031,43157.37109,43059.51172,43097.57812,0.0
2022-01-16 10:00:00,43115.44922,43200.0,42921.19141,42940.44922,0.0
